,Employee_ID,First_Name,Last_Name,Age,Status,Join_Date,Salary,Performance_Score,Remote_Work,Department,Region,Status_code,Remote_Work_code,Performance_Score_code,Department_Code,Tenure_Date
910,EMP1910,Bob,Williams,30.0,Active,2022-03-11,112856.21,Poor,False,Finance,Texas,1,0,0,3,1272
911,EMP1911,Bob,Jones,25.0,Active,2023-11-28,60356.78,Poor,True,Admin,California,1,1,0,0,645
912,EMP1912,David,Jones,27.0,Inactive,2022-05-03,117870.22,Excellent,False,DevOps,Texas,0,0,3,2,1219
913,EMP1913,Charlie,Johnson,40.0,Inactive,2024-02-19,95127.91,Average,False,HR,Florida,0,0,1,4,562
914,EMP1914,Bob,Brown,25.0,Pending,2021-11-18,78818.42,Average,False,Admin,Illinois,2,0,1,0,1385
915,EMP1915,Frank,Miller,40.0,Pending,2022-12-21,108933.55,Poor,True,Sales,Nevada,2,1,0,5,987
916,EMP1916,Eva,Johnson,35.0,Active,2024-06-04,68200.52,Average,True,Admin,California,1,1,1,0,456
917,EMP1917,Eva,Brown,25.0,Inactive,2022-07-22,116934.97,Good,True,Admin,California,0,1,2,0,1139
918,EMP1918,Charlie,Brown,33.0,Active,2024-09-14,99567.78,Good,True,HR,New York,1,1,2,4,354
919,EMP1919,Charlie,Garcia,30.0,Active,2021-10-10,90216.76,Average,True,Admin,Texas,1,1,1,0,1424
920,EMP1920,Frank,Jones,30.0,Pending,2020-03-12,96588.73,Average,True,Admin,Illinois,2,1,1,0,2001
921,EMP1921,Charlie,Davis,35.0,Active,2022-12-28,71109.18,Poor,True,Finance,Illinois,1,1,0,3,980
922,EMP1922,Grace,Smith,40.0,Inactive,2020-11-15,50300.6,Good,False,Admin,Florida,0,0,2,0,1753
923,EMP1923,Frank,Davis,35.0,Pending,2023-09-27,60295.84,Good,False,Finance,California,2,0,2,3,707
924,EMP1924,Heidi,Smith,35.0,Pending,2022-09-07,113012.21,Excellent,False,DevOps,Texas,2,0,3,2,1092
925,EMP1925,Bob,Williams,35.0,Pending,2024-09-18,65425.54,Poor,True,Cloud Tech,Florida,2,1,0,1,350
926,EMP1926,Frank,Jones,25.0,Active,2023-04-09,86850.37,Excellent,True,Sales,Nevada,1,1,3,5,878
927,EMP1927,Eva,Brown,30.0,Pending,2024-10-05,81182.07,Good,True,Cloud Tech,Texas,2,1,2,1,333
928,EMP1928,Bob,Miller,29.0,Inactive,2021-10-12,92222.03,Poor,True,Finance,New York,0,1,0,3,1422
929,EMP1929,Alice,Smith,35.0,Pending,2024-10-14,79934.83,Average,True,Finance,New York,2,1,1,3,324
930,EMP1930,Alice,Davis,35.0,Inactive,2022-07-01,111201.12,Poor,False,HR,California,0,0,0,4,1160
931,EMP1931,Heidi,Brown,40.0,Active,2024-07-08,100960.05,Average,False,Finance,California,1,0,1,3,422
932,EMP1932,Grace,Smith,30.0,Active,2020-10-21,64544.87,Average,True,Sales,Illinois,1,1,1,5,1778
933,EMP1933,Frank,Smith,25.0,Active,2020-01-14,78662.24,Poor,True,Sales,Florida,1,1,0,5,2059
934,EMP1934,Grace,Garcia,30.0,Pending,2023-03-09,102867.06,Average,True,Sales,Florida,2,1,1,5,909
935,EMP1935,Charlie,Smith,40.0,Inactive,2020-03-27,107595.95,Excellent,True,HR,Illinois,0,1,3,4,1986
936,EMP1936,Eva,Miller,40.0,Inactive,2021-04-04,83164.19600000001,Good,False,Sales,Nevada,0,0,2,5,1613
937,EMP1937,Eva,Jones,35.0,Inactive,2020-09-11,95766.91,Average,True,DevOps,Nevada,0,1,1,2,1818
938,EMP1938,Grace,Miller,30.0,Pending,2021-05-16,51990.98,Excellent,True,Finance,Nevada,2,1,3,3,1571
939,EMP1939,Heidi,Johnson,25.0,Inactive,2023-04-05,83634.01,Average,True,Sales,Nevada,0,1,1,5,882
940,EMP1940,Eva,Brown,40.0,Inactive,2022-11-15,86743.446,Good,True,DevOps,Texas,0,1,2,2,1023
941,EMP1941,Eva,Jones,30.0,Active,2021-10-16,82273.08,Excellent,False,Sales,Texas,1,0,3,5,1418
942,EMP1942,Frank,Garcia,30.0,Inactive,2022-05-09,94537.3,Good,True,Cloud Tech,California,0,1,2,1,1213
943,EMP1943,Alice,Jones,35.0,Pending,2020-06-06,85970.65,Good,True,HR,Illinois,2,1,2,4,1915
944,EMP1944,Charlie,Jones,25.0,Pending,2021-10-22,111071.02,Excellent,False,Sales,New York,2,0,3,5,1412
945,EMP1945,Eva,Davis,35.0,Pending,2022-01-12,56708.34,Excellent,False,DevOps,Nevada,2,0,3,2,1330
946,EMP1946,Charlie,Jones,25.0,Inactive,2022-02-02,104516.55,Excellent,False,Admin,Illinois,0,0,3,0,1309
947,EMP1947,Charlie,Garcia,25.0,Pending,2021-03-28,108210.15,Poor,True,Admin,New York,2,1,0,0,1620
948,EMP1948,Bob,Miller,40.0,Active,2024-08-03,76836.67,Excellent,True,Finance,Texas,1,1,3,3,396
949,EMP1949,Frank,Jones,35.0,Active,2024-07-31,80935.65,Excellent,False,DevOps,California,1,0,3,2,399
950,EMP1950,Frank,Williams,30.0,Active,2024-03-04,107020.19,Excellent,False,DevOps,California,1,0,3,2,548
951,EMP1951,Charlie,Brown,30.0,Active,2020-09-23,118677.67,Excellent,False,HR,New York,1,0,3,4,1806
952,EMP1952,Bob,Jones,25.0,Inactive,2020-03-28,63744.57,Average,False,Cloud Tech,Florida,0,0,1,1,1985
953,EMP1953,Alice,Brown,40.0,Active,2020-05-15,91002.638,Poor,False,Cloud Tech,California,1,0,0,1,1937
954,EMP1954,Bob,Williams,25.0,Pending,2021-02-13,62934.73,Good,False,Sales,New York,2,0,2,5,1663
955,EMP1955,Bob,Williams,30.0,Pending,2021-12-13,74654.23,Excellent,True,DevOps,California,2,1,3,2,1360
956,EMP1956,David,Brown,36.0,Active,2024-08-05,84883.68,Average,True,Sales,Texas,1,1,1,5,394
957,EMP1957,David,Smith,30.0,Pending,2020-01-09,118150.59,Average,True,HR,New York,2,1,1,4,2064
958,EMP1958,David,Johnson,33.0,Inactive,2023-11-30,91256.64,Average,False,DevOps,Florida,0,0,1,2,643
959,EMP1959,Bob,Davis,30.0,Inactive,2021-03-14,85997.57,Good,False,HR,Florida,0,0,2,4,1634
960,EMP1960,Frank,Smith,25.0,Pending,2020-10-05,84707.12,Excellent,False,Finance,Texas,2,0,3,3,1794
961,EMP1961,Eva,Smith,29.0,Active,2021-11-02,84559.9,Poor,False,DevOps,Texas,1,0,0,2,1401
962,EMP1962,Heidi,Miller,32.0,Pending,2024-09-18,81076.91,Poor,False,DevOps,California,2,0,0,2,350
963,EMP1963,Eva,Davis,40.0,Inactive,2023-10-22,93852.33399999999,Average,False,Admin,Texas,0,0,1,0,682
964,EMP1964,Heidi,Davis,25.0,Pending,2023-09-10,97356.31,Good,True,Finance,Florida,2,1,2,3,724
965,EMP1965,Grace,Smith,40.0,Active,2024-02-27,114770.32,Good,True,DevOps,Illinois,1,1,2,2,554
966,EMP1966,Bob,Jones,35.0,Active,2023-05-03,109082.07,Good,False,Admin,California,1,0,2,0,854
967,EMP1967,David,Miller,40.0,Inactive,2024-04-15,99944.57,Poor,True,DevOps,Florida,0,1,0,2,506
968,EMP1968,Eva,Miller,40.0,Pending,2023-05-20,116509.72,Average,False,HR,Florida,2,0,1,4,837
969,EMP1969,Eva,Williams,30.0,Active,2021-05-28,84253.9,Excellent,True,Finance,Texas,1,1,3,3,1559
970,EMP1970,Charlie,Garcia,25.0,Active,2024-08-27,54776.01,Poor,False,Cloud Tech,Nevada,1,0,0,1,372
971,EMP1971,Charlie,Davis,40.0,Inactive,2020-11-08,71192.68,Average,False,Sales,Nevada,0,0,1,5,1760
972,EMP1972,Bob,Smith,29.0,Active,2021-08-24,96346.53,Average,True,Finance,Florida,1,1,1,3,1471
973,EMP1973,Eva,Williams,37.0,Pending,2020-02-06,116680.63,Excellent,True,HR,Illinois,2,1,3,4,2036
974,EMP1974,Grace,Brown,25.0,Inactive,2024-10-12,76343.56,Excellent,False,Finance,Florida,0,0,3,3,326
975,EMP1975,Alice,Johnson,30.0,Inactive,2024-12-16,99424.14,Excellent,False,Sales,Nevada,0,0,3,5,261
976,EMP1976,Charlie,Garcia,35.0,Inactive,2024-04-13,57656.74,Good,True,DevOps,Florida,0,1,2,2,508
977,EMP1977,Heidi,Garcia,40.0,Pending,2020-04-24,77396.94,Excellent,True,Sales,New York,2,1,3,5,1958
978,EMP1978,Grace,Garcia,29.0,Inactive,2021-10-18,54299.68,Average,False,DevOps,California,0,0,1,2,1416
979,EMP1979,Charlie,Miller,35.0,Pending,2020-02-25,103563.58,Excellent,True,HR,Nevada,2,1,3,4,2017
980,EMP1980,Grace,Brown,25.0,Inactive,2022-04-23,74588.85,Average,False,Finance,California,0,0,1,3,1229
981,EMP1981,David,Garcia,30.0,Pending,2020-06-22,113727.23,Poor,False,DevOps,California,2,0,0,2,1899
982,EMP1982,Eva,Brown,25.0,Active,2023-01-07,72828.18,Good,False,HR,New York,1,0,2,4,970
983,EMP1983,Grace,Jones,36.0,Inactive,2020-02-11,98717.09,Poor,False,Sales,Florida,0,0,0,5,2031
984,EMP1984,Frank,Garcia,40.0,Inactive,2023-03-18,56840.8,Poor,True,Sales,Florida,0,1,0,5,900
985,EMP1985,David,Johnson,35.0,Pending,2021-11-26,61663.91,Average,True,Finance,Illinois,2,1,1,3,1377
986,EMP1986,Grace,Brown,30.0,Active,2024-09-17,109523.4,Poor,True,Finance,Nevada,1,1,0,3,351
987,EMP1987,Eva,Brown,25.0,Inactive,2024-07-05,65812.02,Average,True,HR,Illinois,0,1,1,4,425
988,EMP1988,Bob,Johnson,31.0,Inactive,2021-07-13,54708.88,Excellent,True,Cloud Tech,Illinois,0,1,3,1,1513
989,EMP1989,Heidi,Garcia,40.0,Active,2023-08-27,107661.73,Excellent,True,Admin,California,1,1,3,0,738
990,EMP1990,Eva,Johnson,40.0,Inactive,2021-02-13,79002.0,Average,True,DevOps,Illinois,0,1,1,2,1663
991,EMP1991,Heidi,Brown,33.0,Pending,2023-12-11,86135.69,Excellent,False,Admin,Texas,2,0,3,0,632
992,EMP1992,Heidi,Johnson,30.0,Inactive,2021-07-02,115601.4,Good,True,DevOps,Nevada,0,1,2,2,1524
993,EMP1993,Grace,Brown,35.0,Active,2022-12-05,64045.36,Poor,True,DevOps,Nevada,1,1,0,2,1003
994,EMP1994,David,Brown,30.0,Inactive,2024-09-24,80477.21,Good,False,DevOps,Nevada,0,0,2,2,344
995,EMP1995,Bob,Jones,30.0,Inactive,2023-08-16,61240.9,Poor,True,Finance,California,0,1,0,3,749
996,EMP1996,David,Smith,40.0,Active,2021-01-28,51939.29,Excellent,True,Admin,Texas,1,1,3,0,1679
997,EMP1997,Eva,Brown,40.0,Inactive,2022-05-14,95284.54,Good,False,Finance,Illinois,0,0,2,3,1208
998,EMP1998,Charlie,Garcia,35.0,Inactive,2024-06-05,106247.67,Excellent,True,Admin,Texas,0,1,3,0,455
999,EMP1999,Charlie,Williams,25.0,Active,2020-04-23,110170.88,Poor,True,DevOps,Florida,1,1,0,2,1959
1000,EMP2000,Charlie,Miller,25.0,Pending,2024-06-10,52615.44,Average,True,HR,Nevada,2,1,1,4,450
1001,EMP2001,Eva,Davis,30.0,Inactive,2020-04-18,82547.26,Average,False,DevOps,Illinois,0,0,1,2,1964
1002,EMP2002,Bob,Smith,35.0,Pending,2020-06-29,63049.22,Good,True,Finance,Illinois,2,1,2,3,1892
1003,EMP2003,Frank,Smith,35.0,Pending,2023-02-15,115229.12,Excellent,True,HR,California,2,1,3,4,931
1004,EMP2004,Grace,Smith,25.0,Pending,2023-06-15,60687.63,Excellent,False,DevOps,Illinois,2,0,3,2,811
1005,EMP2005,Frank,Jones,30.0,Inactive,2022-03-19,67492.73,Good,True,Finance,Illinois,0,1,2,3,1264
1006,EMP2006,Grace,Brown,34.0,Inactive,2023-10-25,77821.79,Average,False,HR,Illinois,0,0,1,4,679
1007,EMP2007,Charlie,Jones,35.0,Active,2022-07-14,69146.95,Poor,False,DevOps,Texas,1,0,0,2,1147
1008,EMP2008,Grace,Brown,35.0,Inactive,2022-03-12,90224.82,Good,True,Admin,Nevada,0,1,2,0,1271
1009,EMP2009,David,Garcia,35.0,Pending,2024-06-11,62603.98,Poor,False,Finance,Illinois,2,0,0,3,449
1010,EMP2010,Bob,Jones,35.0,Active,2024-06-10,71148.27,Average,False,Sales,Nevada,1,0,1,5,450
1011,EMP2011,David,Jones,40.0,Inactive,2022-09-21,52031.74,Excellent,True,Admin,California,0,1,3,0,1078
1012,EMP2012,Grace,Miller,35.0,Inactive,2023-04-15,86453.26999999999,Average,False,DevOps,Florida,0,0,1,2,872
1013,EMP2013,Eva,Williams,37.0,Pending,2020-02-06,116680.63,Good,False,HR,Illinois,2,0,2,4,2036
1014,EMP2014,Grace,Jones,30.0,Pending,2021-05-16,51990.98,Excellent,True,Finance,Nevada,2,1,3,3,1571
1015,EMP2015,David,Miller,30.0,Active,2023-08-19,71562.372,Good,True,HR,California,1,1,2,4,746
1016,EMP2016,David,Johnson,30.0,Inactive,2021-11-07,100215.06,Good,True,Cloud Tech,Texas,0,1,2,1,1396
1017,EMP2017,Charlie,Williams,40.0,Active,2023-10-04,114587.11,Average,False,Finance,New York,1,0,1,3,700
1018,EMP2018,Alice,Garcia,30.0,Inactive,2024-12-16,71318.79,Good,True,HR,Florida,0,1,2,4,261
1019,EMP2019,Heidi,Jones,30.0,Pending,2021-02-22,77764.24,Average,False,DevOps,Illinois,2,0,1,2,1654
